SubTask,ExampleType,Format,Length,ModelFamily,ModelName,Symbol,Value,Accuracy
convert,OneShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,hard,easy,84.62
convert,ZeroShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,hard,hard,51.61
convert,OneShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,hard,69.23
convert,FewShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,hard,84.62
convert,OneShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,easy,easy,61.54
convert,ZeroShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,hard,easy,3.23
convert,ZeroShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,medium,51.61
convert,OneShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,medium,medium,76.92
convert,OneShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,easy,hard,84.62
convert,OneShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,easy,hard,100
convert,FewShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,medium,100
convert,FewShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,hard,84.62
convert,ZeroShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,hard,29.03
convert,OneShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,hard,hard,84.62
convert,FewShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,easy,easy,92.31
convert,FewShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,medium,84.62
convert,ZeroShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,medium,58.06
convert,ZeroShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,easy,45.16
convert,FewShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,medium,hard,84.62
convert,OneShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,easy,30.77
convert,FewShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,medium,hard,84.62
convert,OneShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,medium,hard,53.85
convert,ZeroShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,hard,easy,48.39
convert,OneShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,hard,76.92
convert,OneShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,medium,76.92
convert,FewShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,easy,76.92
convert,OneShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,easy,medium,53.85
convert,FewShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,hard,100
convert,FewShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,hard,69.23
convert,OneShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,medium,easy,92.31
convert,ZeroShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,easy,67.74
convert,ZeroShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,hard,medium,51.61
convert,ZeroShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,medium,hard,22.58
convert,FewShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,hard,easy,84.62
convert,OneShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,medium,hard,100
convert,ZeroShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,medium,19.35
convert,ZeroShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,hard,easy,38.71
convert,OneShot,format1_infix_format2_postfix,easy,THUDM,glm-4-9b-chat,easy,hard,84.62
convert,FewShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,medium,easy,84.62
convert,OneShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,medium,easy,76.92
convert,ZeroShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,medium,easy,3.23
convert,ZeroShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,easy,9.68
convert,OneShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,easy,38.46
convert,FewShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,easy,61.54
convert,FewShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,hard,hard,76.92
convert,OneShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,medium,69.23
convert,ZeroShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,easy,54.84
convert,FewShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,hard,100
convert,FewShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,hard,medium,69.23
convert,FewShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,easy,easy,53.85
convert,FewShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,easy,84.62
convert,OneShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,hard,76.92
convert,FewShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,medium,100
convert,ZeroShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,easy,6.45
convert,OneShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,hard,medium,84.62
convert,FewShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,easy,easy,100
convert,OneShot,format1_infix_format2_postfix,easy,THUDM,glm-4-9b-chat,hard,easy,100
convert,ZeroShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,medium,easy,70.97
convert,ZeroShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,hard,22.58
convert,ZeroShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,hard,38.71
convert,OneShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,easy,92.31
convert,FewShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,hard,92.31
convert,OneShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,easy,hard,84.62
convert,OneShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,hard,hard,84.62
convert,FewShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,hard,hard,76.92
convert,ZeroShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,easy,38.71
convert,FewShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,hard,61.54
convert,OneShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,medium,84.62
convert,OneShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,easy,0
convert,FewShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,medium,76.92
convert,ZeroShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,easy,easy,9.68
convert,FewShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,medium,medium,100
convert,FewShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,hard,84.62
convert,OneShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,easy,medium,92.31
convert,OneShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,hard,76.92
convert,FewShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,hard,100
convert,ZeroShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,medium,9.68
convert,OneShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,hard,84.62
convert,OneShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,easy,easy,92.31
convert,FewShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,hard,100
convert,OneShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,hard,easy,92.31
convert,ZeroShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,easy,48.39
convert,OneShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,medium,medium,61.54
convert,ZeroShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,hard,hard,6.45
convert,OneShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,medium,92.31
convert,ZeroShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,easy,87.1
convert,OneShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,easy,92.31
convert,OneShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,hard,53.85
convert,OneShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,hard,easy,69.23
convert,ZeroShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,easy,easy,6.45
convert,FewShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,hard,61.54
convert,ZeroShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,medium,16.13
convert,OneShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,medium,100
convert,ZeroShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,medium,hard,41.94
convert,OneShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,hard,84.62
convert,FewShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,easy,hard,92.31
convert,FewShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,easy,medium,92.31
convert,FewShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,medium,84.62
convert,ZeroShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,easy,48.39
convert,FewShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,medium,easy,92.31
convert,OneShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,easy,medium,38.46
convert,FewShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,hard,84.62
convert,OneShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,easy,76.92
convert,OneShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,easy,84.62
convert,FewShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,hard,hard,69.23
convert,ZeroShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,hard,45.16
convert,FewShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,hard,76.92
convert,FewShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,easy,46.15
convert,FewShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,easy,medium,84.62
convert,FewShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,easy,15.38
convert,OneShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,hard,medium,84.62
convert,ZeroShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,medium,medium,12.9
convert,OneShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,medium,84.62
convert,OneShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,hard,hard,76.92
convert,OneShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,hard,easy,53.85
convert,FewShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,easy,easy,100
convert,OneShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,easy,69.23
convert,FewShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,easy,92.31
convert,FewShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,medium,84.62
convert,FewShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,medium,100
convert,OneShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,medium,medium,61.54
convert,FewShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,hard,easy,92.31
convert,OneShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,easy,medium,100
convert,OneShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,easy,61.54
convert,FewShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,easy,easy,23.08
convert,ZeroShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,easy,19.35
convert,OneShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,hard,61.54
convert,FewShot,format1_infix_format2_postfix,easy,THUDM,glm-4-9b-chat,hard,medium,100
convert,FewShot,format1_infix_format2_postfix,easy,THUDM,glm-4-9b-chat,easy,hard,92.31
convert,ZeroShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,easy,hard,6.45
convert,FewShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,easy,hard,92.31
convert,FewShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,medium,easy,76.92
convert,OneShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,easy,46.15
convert,ZeroShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,medium,64.52
convert,ZeroShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,easy,16.13
convert,OneShot,format1_infix_format2_postfix,easy,THUDM,glm-4-9b-chat,easy,easy,100
convert,FewShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,medium,61.54
convert,FewShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,medium,hard,84.62
convert,FewShot,format1_infix_format2_postfix,easy,THUDM,glm-4-9b-chat,medium,hard,100
convert,OneShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,easy,61.54
convert,OneShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,medium,76.92
convert,OneShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,easy,61.54
convert,ZeroShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,medium,41.94
convert,OneShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,medium,76.92
convert,FewShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,easy,76.92
convert,OneShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,medium,38.46
convert,OneShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,easy,easy,53.85
convert,ZeroShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,medium,19.35
convert,OneShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,hard,medium,69.23
convert,FewShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,hard,medium,100
convert,FewShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,hard,84.62
convert,ZeroShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,medium,easy,74.19
convert,OneShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,medium,easy,92.31
convert,FewShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,medium,84.62
convert,ZeroShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,easy,medium,45.16
convert,OneShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,easy,easy,92.31
convert,ZeroShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,medium,hard,16.13
convert,FewShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,medium,92.31
convert,OneShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,medium,hard,69.23
convert,OneShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,medium,61.54
convert,OneShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,hard,hard,69.23
convert,OneShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,hard,medium,84.62
convert,OneShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,easy,easy,38.46
convert,ZeroShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,hard,16.13
convert,OneShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,easy,easy,69.23
convert,OneShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,easy,medium,84.62
convert,ZeroShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,easy,easy,83.87
convert,FewShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,hard,hard,84.62
convert,ZeroShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,easy,medium,6.45
convert,FewShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,hard,92.31
convert,OneShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,hard,hard,84.62
convert,OneShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,medium,medium,46.15
convert,FewShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,medium,hard,92.31
convert,OneShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,easy,medium,84.62
convert,ZeroShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,medium,35.48
convert,ZeroShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,hard,hard,54.84
convert,OneShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,hard,hard,61.54
convert,FewShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,medium,easy,84.62
convert,ZeroShot,format1_infix_format2_postfix,easy,THUDM,glm-4-9b-chat,medium,medium,96.77
convert,OneShot,format1_infix_format2_prefix,easy,THUDM,glm-4-9b-chat,hard,hard,53.85
convert,OneShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,medium,92.31
convert,OneShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,easy,hard,84.62
convert,ZeroShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,easy,easy,32.26
convert,ZeroShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,medium,80.65
convert,OneShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,medium,medium,69.23
convert,OneShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,medium,38.46
convert,OneShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,easy,medium,61.54
convert,ZeroShot,format1_prefix_format2_infix,easy,THUDM,glm-4-9b-chat,easy,easy,22.58
convert,ZeroShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,easy,easy,45.16
convert,ZeroShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,hard,medium,41.94
convert,OneShot,format1_postfix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,easy,84.62
convert,FewShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,easy,92.31
convert,OneShot,format1_postfix_format2_infix,easy,THUDM,glm-4-9b-chat,medium,hard,84.62
convert,OneShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,medium,53.85
convert,FewShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,easy,15.38
convert,FewShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,easy,38.46
convert,ZeroShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,hard,41.94
convert,ZeroShot,format1_prefix_format2_postfix,hard,THUDM,glm-4-9b-chat,hard,hard,9.68
convert,FewShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,easy,hard,100
convert,ZeroShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,hard,12.9
convert,ZeroShot,format1_infix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,hard,58.06
convert,ZeroShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,easy,hard,41.94
convert,FewShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,hard,hard,92.31
convert,FewShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,hard,medium,76.92
convert,ZeroShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,hard,medium,9.68
convert,OneShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,easy,hard,76.92
convert,FewShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,medium,hard,84.62
convert,FewShot,format1_infix_format2_postfix,hard,THUDM,glm-4-9b-chat,medium,medium,76.92
convert,FewShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,hard,easy,61.54
convert,FewShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,hard,easy,38.46
convert,ZeroShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,medium,easy,51.61
convert,OneShot,format1_postfix_format2_prefix,easy,THUDM,glm-4-9b-chat,medium,easy,53.85
convert,FewShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,medium,easy,38.46
convert,OneShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,medium,84.62
convert,FewShot,format1_prefix_format2_postfix,easy,THUDM,glm-4-9b-chat,hard,medium,100
convert,OneShot,format1_postfix_format2_prefix,medium,THUDM,glm-4-9b-chat,medium,easy,46.15
convert,OneShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,hard,easy,53.85
convert,FewShot,format1_postfix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,medium,84.62
convert,OneShot,format1_prefix_format2_infix,hard,THUDM,glm-4-9b-chat,easy,hard,53.85
convert,ZeroShot,format1_infix_format2_prefix,medium,THUDM,glm-4-9b-chat,easy,medium,67.74
convert,ZeroShot,format1_prefix_format2_infix,medium,THUDM,glm-4-9b-chat,hard,hard,12.9
convert,FewShot,format1_infix_format2_prefix,hard,THUDM,glm-4-9b-chat,easy,hard,92.31
convert,OneShot,format1_postfix_format2_prefix,hard,THUDM,glm-4-9b-chat,medium,easy,30.77
convert,OneShot,format1_prefix_format2_postfix,medium,THUDM,glm-4-9b-chat,medium,hard,84.62
